doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Chloracidobacterium%20validum	Chloracidobacterium validum	1343:1370; 1547:1574	...ylogenetic and genomic analyses demonstrated that [[Chloracidobacterium validum]] strain BV2-CT (=DSM 113832T=JCM 39534T) represent...; ...eby propose as Chloracidobacterium gen. nov. with [[Chloracidobacterium validum]] sp. nov. as the type species. Based on phylogenom...				0	1	0				NCBITaxon:2821543	NCBITaxon:2821543	Chloracidobacterium validum	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:458032
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Candidatus%20Chloracidobacterium%20aggregatum	Candidatus Chloracidobacterium aggregatum	1015:1056	... related to Chloracidobacterium thermophilum and '[[Candidatus Chloracidobacterium aggregatum]]' with 16S rRNA gene sequence identities of 96.97 ...				0	1	0									0	
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Chloracidobacterium%20thermophilum	Chloracidobacterium thermophilum	977:1009	...and l-lysine for growth. It is closely related to [[Chloracidobacterium thermophilum]] and 'Candidatus Chloracidobacterium aggregatum' w...				0	1	0				NCBITaxon:458033	NCBITaxon:458033	Chloracidobacterium thermophilum	biolink:OrganismTaxon	name	8	out:biolink:subclass_of:NCBITaxon:458032|out:biolink:has_phenotype:METPO:1000872|out:biolink:has_phenotype:METPO:1000699|out:METPO:2000103:METPO:1000657|in:biolink:subclass_of:kgmicrobe.strain:ATCC-BAA-2647
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:BV2-CT	BV2-CT	45:51; 645:651; 834:840; 1153:1159; 1378:1384	A novel chlorophototrophic bacterium, strain [[BV2-CT]], was isolated from a microbial mat (~40 °C) at Ru...; ...cells forming small clumps and aggregates. Strain [[BV2-CT]] grows photoheterotrophically using organic compou...; ...d thioglycolate as reduced sulphur source. Strain [[BV2-CT]] obligately required branched-chain amino acids (l...; ...97 and 97.78%, respectively. The genome of strain [[BV2-CT]] comprises two circular chromosomes of 2,659,040 a...; ...onstrated that Chloracidobacterium validum strain [[BV2-CT]] (=DSM 113832T=JCM 39534T) represents a novel spec...				0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:strain%20E	strain E	1887:1895	"...pro-valid publication with the genome sequence of [[strain E]] as nomenclatural type.
"				0	0	1									0	
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:proteinogenic%20amino%20acids	proteinogenic amino acids	744:769	... compounds as carbon source (i.e. a mixture of 20 [[proteinogenic amino acids]] or peptone) and thioglycolate as reduced sulphur ...	AUTO:BV2-CT	BV2-CT	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label	CHEBI:83813	CHEBI:83813	proteinogenic amino acid	biolink:SmallMolecule	synonym	29	in:biolink:subclass_of:CHEBI:15428|in:biolink:subclass_of:CHEBI:15603|in:biolink:subclass_of:CHEBI:15971|in:biolink:subclass_of:CHEBI:16414|in:biolink:subclass_of:CHEBI:16467
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:peptone	peptone	773:780	...i.e. a mixture of 20 proteinogenic amino acids or [[peptone]]) and thioglycolate as reduced sulphur source. Str...	AUTO:BV2-CT	BV2-CT	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label						0	
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:thioglycolate	thioglycolate	786:799	...e of 20 proteinogenic amino acids or peptone) and [[thioglycolate]] as reduced sulphur source. Strain [[BV2-CT]] obligate...	AUTO:BV2-CT	BV2-CT	uses_as_electron_donor	1	0	0	METPO:2000009	uses as electron donor	label	CHEBI:47869	CHEBI:47869|CHEBI:30066	thioglycolate	biolink:ChemicalEntity|biolink:SmallMolecule	name	13	out:biolink:subclass_of:CHEBI:35757|out:biolink:related_to:CHEBI:30066|in:METPO:2000028:kgmicrobe.strain:bacdive_11959|in:METPO:2000006:kgmicrobe.strain:bacdive_1263|in:METPO:2000038:kgmicrobe.strain:bacdive_1290
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:l-isoleucine	l-isoleucine	889:901	...T obligately required branched-chain amino acids ([[l-isoleucine]], l-leucine and l-valine) and l-lysine for growth....	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:17191	CHEBI:17191|CHEBI:58045|CHEBI:30009	L-isoleucine	biolink:ChemicalEntity|biolink:SmallMolecule	name	157	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:22658|out:biolink:subclass_of:CHEBI:24898|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:75771
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:l-leucine	l-leucine	903:912	...equired branched-chain amino acids (l-isoleucine, [[l-leucine]] and l-valine) and l-lysine for growth. It is clos...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:15603	CHEBI:15603|CHEBI:57427|CHEBI:30006	L-leucine	biolink:ChemicalEntity|biolink:SmallMolecule	name	477	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:25017|out:biolink:subclass_of:CHEBI:26463|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:75771
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:l-valine	l-valine	917:925	...ed-chain amino acids (l-isoleucine, l-leucine and [[l-valine]]) and l-lysine for growth. It is closely related t...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:16414	CHEBI:16414|CHEBI:57762|CHEBI:30015	L-valine	biolink:ChemicalEntity|biolink:SmallMolecule	name	258	in:biolink:related_to:CHEBI:156531|out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:26463|out:biolink:subclass_of:CHEBI:27266|out:biolink:subclass_of:CHEBI:83813
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:l-lysine	l-lysine	931:939	... acids (l-isoleucine, l-leucine and l-valine) and [[l-lysine]] for growth. It is closely related to Chloracidoba...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:18019	CHEBI:18019|CHEBI:32551|CHEBI:29967|CHEBI:133538	L-lysine	biolink:ChemicalEntity|biolink:SmallMolecule	name	312	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:22658|out:biolink:subclass_of:CHEBI:25094|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:27027
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:DSM%20113832T	DSM 113832T	1387:1398	... that Chloracidobacterium validum strain BV2-CT (=[[DSM 113832T]]=JCM 39534T) represents a novel species of the gen...				0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:JCM%2039534T	JCM 39534T	1399:1409	...cidobacterium validum strain BV2-CT (=DSM 113832T=[[JCM 39534T]]) represents a novel species of the genus 'Candida...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Limosilactobacillus%20reuteri	Limosilactobacillus reuteri	83:110	...analysis of representative strains of the species [[Limosilactobacillus reuteri]] identified eight lineages that differ from the si...				0	1	0				NCBITaxon:1598	NCBITaxon:1598|kgmicrobe.strain:bacdive_177005	Limosilactobacillus reuteri	biolink:OrganismTaxon	name	107	out:biolink:subclass_of:NCBITaxon:2742598|out:METPO:2000517:mediadive.medium:11|out:METPO:2000517:mediadive.medium:381|out:METPO:2000517:mediadive.medium:339|out:METPO:2000517:mediadive.medium:1203a
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Limosilactobacillus%20secundus	Limosilactobacillus secundus	811:839	... reuteri. Therefore, we propose the novel species [[Limosilactobacillus secundus]] sp. nov. (type strain LR77T=DSM 113335T=LMG 32469...				0	1	0									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Limosilactobacillus%20reuteri%20subsp.%20pararodentium	Limosilactobacillus reuteri subsp. pararodentium						0	1	0									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Limosilactobacillus%20reuteri%20subsp.%20peregrinus	Limosilactobacillus reuteri subsp. peregrinus						0	1	0									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Limosilactobacillus%20reuteri%20subsp.%20simiae	Limosilactobacillus reuteri subsp. simiae						0	1	0									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR77T	LR77T	333:338; 862:867	...faeces of rodents and primates, including strains [[LR77T]] and LR80 (lineage X), mlc3T and LR92 (lineage VII...; ...imosilactobacillus secundus sp. nov. (type strain [[LR77T]]=DSM 113335T=LMG 32469T) and the novel subspecies ...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR80	LR80	343:347	...rodents and primates, including strains LR77T and [[LR80]] (lineage X), mlc3T and LR92 (lineage VIII), LR51T...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:mlc3T	mlc3T	361:366; 974:979	...es, including strains LR77T and LR80 (lineage X), [[mlc3T]] and LR92 (lineage VIII), LR51T and LR88 (lineage ...; ...eri subsp. pararodentium subsp. nov. (type strain [[mlc3T]]=DSM 113337T=LMG 32470T), L. reuteri subsp. peregr...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR92	LR92	371:375	...ing strains LR77T and LR80 (lineage X), mlc3T and [[LR92]] (lineage VIII), LR51T and LR88 (lineage VII) and ...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR51T	LR51T	392:397; 1059:1064	... LR80 (lineage X), mlc3T and LR92 (lineage VIII), [[LR51T]] and LR88 (lineage VII) and LR66T and LR52 (lineag...; ...euteri subsp. peregrinus subsp. nov. (type strain [[LR51T]]=DSM 113336T=LMG 32467T) and L. reuteri subsp. sim...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR88	LR88	402:406	...eage X), mlc3T and LR92 (lineage VIII), LR51T and [[LR88]] (lineage VII) and LR66T and LR52 (lineage IX). An...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR66T	LR66T	425:430; 1143:1148	... (lineage VIII), LR51T and LR88 (lineage VII) and [[LR66T]] and LR52 (lineage IX). Analyses of pairwise avera...; ...L. reuteri subsp. simiae subsp. nov. (type strain [[LR66T]]=DSM 113334T=LMG 32468T). This expanded taxonomic ...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LR52	LR52	435:439	...VIII), LR51T and LR88 (lineage VII) and LR66T and [[LR52]] (lineage IX). Analyses of pairwise average nucleo...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:DSM%20113335T	DSM 113335T	868:879	...actobacillus secundus sp. nov. (type strain LR77T=[[DSM 113335T]]=LMG 32469T) and the novel subspecies L. reuteri s...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LMG%2032469T	LMG 32469T	880:890	... secundus sp. nov. (type strain LR77T=DSM 113335T=[[LMG 32469T]]) and the novel subspecies L. reuteri subsp. parar...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:DSM%20113337T	DSM 113337T	980:991	...bsp. pararodentium subsp. nov. (type strain mlc3T=[[DSM 113337T]]=LMG 32470T), L. reuteri subsp. peregrinus subsp. ...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LMG%2032470T	LMG 32470T	992:1002	...entium subsp. nov. (type strain mlc3T=DSM 113337T=[[LMG 32470T]]), L. reuteri subsp. peregrinus subsp. nov. (type ...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:DSM%20113336T	DSM 113336T	1065:1076	... subsp. peregrinus subsp. nov. (type strain LR51T=[[DSM 113336T]]=LMG 32467T) and L. reuteri subsp. simiae subsp. n...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LMG%2032467T	LMG 32467T	1077:1087	...grinus subsp. nov. (type strain LR51T=DSM 113336T=[[LMG 32467T]]) and L. reuteri subsp. simiae subsp. nov. (type s...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:DSM%20113334T	DSM 113334T	1149:1160	...teri subsp. simiae subsp. nov. (type strain LR66T=[[DSM 113334T]]=LMG 32468T). This expanded taxonomic framework en...				0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:LMG%2032468T	LMG 32468T	1161:1171	...simiae subsp. nov. (type strain LR66T=DSM 113334T=[[LMG 32468T]]). This expanded taxonomic framework enhances our ...				0	0	1									0	
8	00008-41671031-abstract.txt	41671031	study_taxa	taxon_candidate	AUTO:Corynebacterium%20drakensteinense	Corynebacterium drakensteinense	1713:1744	...of Corynebacterium, for which we propose the name [[Corynebacterium drakensteinense]] sp. nov., with the type strain MNWGS58T (=TSD-445...				0	1	0									0	
8	00008-41671031-abstract.txt	41671031	study_taxa	taxon_candidate	AUTO:Corynebacterium%20propinquum	Corynebacterium propinquum	658:684	...er Corynebacterium spp. found in the nasopharynx, [[Corynebacterium propinquum]] [85% average nucleotide identity (ANI)] and Coryn...				0	1	0				NCBITaxon:43769	NCBITaxon:43769	Corynebacterium propinquum	biolink:OrganismTaxon	name	24	in:biolink:subclass_of:NCBITaxon:1121367|out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:535|out:METPO:2000103:pathways:nitrate_reduction|out:biolink:has_phenotype:METPO:1000698
8	00008-41671031-abstract.txt	41671031	study_taxa	taxon_candidate	AUTO:Corynebacterium%20pseudodiphtheriticum	Corynebacterium pseudodiphtheriticum	729:765	...nquum [85% average nucleotide identity (ANI)] and [[Corynebacterium pseudodiphtheriticum]] (84% ANI). Bacterial identification using matrix-...				0	1	0				NCBITaxon:37637	NCBITaxon:37637	Corynebacterium pseudodiphtheriticum	biolink:OrganismTaxon	name	103	in:biolink:subclass_of:NCBITaxon:1121368|out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:426|out:METPO:2000517:mediadive.medium:215b|out:METPO:2000517:mediadive.medium:420
8	00008-41671031-abstract.txt	41671031	study_taxa	taxon_candidate	AUTO:Corynebacterium%20otitidis	Corynebacterium otitidis	1044:1068	...VITEK 2 ANC assay identified the novel isolate as [[Corynebacterium otitidis]]. Both genomic analyses and phenotypic analyses sh...				0	1	0				NCBITaxon:29321	NCBITaxon:29321	Corynebacterium otitidis	biolink:OrganismTaxon	name	32	out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:693|out:METPO:2000517:mediadive.medium:1203a|out:biolink:has_phenotype:METPO:1000604|out:biolink:has_phenotype:METPO:1000872
8	00008-41671031-abstract.txt	41671031	strains	strain	AUTO:MNWGS58T	MNWGS58T	425:433; 540:548; 881:889; 1392:1400; 1776:1784	...iratory health. In this paper, we present isolate [[MNWGS58T]] isolated from the nasopharynx of a South African ...; ... Genomic analysis of the whole-genome sequence of [[MNWGS58T]] revealed that it is phylogenetically closely rela...; ...esorption/ionization time-of-flight MS identified [[MNWGS58T]] as C. pseudodiphtheriticum. The API Coryne assay ...; ....9 mol%. Digital DNA-DNA hybridization values for [[MNWGS58T]] were low when compared to C. pseudodiphtheriticum...; ...um drakensteinense sp. nov., with the type strain [[MNWGS58T]] (=TSD-445T=NCTC 15058T). It will be important to ...				0	0	1									0	
8	00008-41671031-abstract.txt	41671031	strains	strain	AUTO:MNWGS56	MNWGS56	1451:1458	...were low when compared to C. pseudodiphtheriticum [[MNWGS56]] and C. propinquum MNWGS51 (27.4 and 28.4%, respec...				0	0	1									0	
8	00008-41671031-abstract.txt	41671031	strains	strain	AUTO:MNWGS51	MNWGS51	1477:1484	...C. pseudodiphtheriticum MNWGS56 and C. propinquum [[MNWGS51]] (27.4 and 28.4%, respectively). Although there ar...				0	0	1									0	
8	00008-41671031-abstract.txt	41671031	strains	strain	AUTO:TSD-445T	TSD-445T	1787:1795	...einense sp. nov., with the type strain MNWGS58T (=[[TSD-445T]]=NCTC 15058T). It will be important to elucidate t...				0	0	1									0	
8	00008-41671031-abstract.txt	41671031	strains	strain	AUTO:NCTC%2015058T	NCTC 15058T	1796:1807	...p. nov., with the type strain MNWGS58T (=TSD-445T=[[NCTC 15058T]]). It will be important to elucidate the role of t...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Pseudidiomarina%20xizangensis	Pseudidiomarina xizangensis	1477:1504	...KCTC 92346T) is proposed as a novel species named [[Pseudidiomarina xizangensis]] sp. nov., and strain B22-R8T (=CGMCC 1.19187T=KCT...				0	1	0									0	
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Terrihabitans%20aquatilis	Terrihabitans aquatilis	1594:1617	"...19187T=KCTC 92343T) as a novel species designated [[Terrihabitans aquatilis]] sp. nov.
"				0	1	0									0	
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Pseudidiomarina%20halophila	Pseudidiomarina halophila	324:349	...ighest sequence similarity of 97.38 and 97.39% to [[Pseudidiomarina halophila]] BH195T and Pseudidiomarina terrestris 1APP75-27aT...				0	1	0				NCBITaxon:1449799	NCBITaxon:1449799	Pseudidiomarina halophila	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KACC-17610|in:biolink:subclass_of:kgmicrobe.strain:NCAIM-B.02544|in:biolink:subclass_of:kgmicrobe.strain:bacdive_168941|out:biolink:subclass_of:NCBITaxon:2800384
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Pseudidiomarina%20terrestris	Pseudidiomarina terrestris	361:387	...nd 97.39% to Pseudidiomarina halophila BH195T and [[Pseudidiomarina terrestris]] 1APP75-27aT, respectively. While strain B22-R8T s...				0	1	0				NCBITaxon:2820060	NCBITaxon:2820060	Pseudidiomarina terrestris	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:CCM-9142|in:biolink:subclass_of:kgmicrobe.strain:CECT-30242|in:biolink:subclass_of:kgmicrobe.strain:bacdive_175974|out:biolink:subclass_of:NCBITaxon:2800384
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Terrihabitans%20rhizophilus	Terrihabitans rhizophilus	558:583	... Flaviflagellibacter: 97.69, 96.80 and 96.66% to '[[Terrihabitans rhizophilus]]' PJ23T, Terrihabitans soli IZ6T and Flaviflagelli...				0	1	0				NCBITaxon:3092662	NCBITaxon:3092662	Terrihabitans rhizophilus	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:2874214
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Terrihabitans%20soli	Terrihabitans soli	592:610	... and 96.66% to 'Terrihabitans rhizophilus' PJ23T, [[Terrihabitans soli]] IZ6T and Flaviflagellibacter deserti SYSU D60017T...				0	1	0				NCBITaxon:708113	NCBITaxon:708113	Terrihabitans soli	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:NBRC-106741|in:biolink:subclass_of:kgmicrobe.strain:NCIMB-15058|in:biolink:subclass_of:kgmicrobe.strain:bacdive_166654|out:biolink:subclass_of:NCBITaxon:2874214
9	00009-41553856-abstract.txt	41553856	study_taxa	taxon_candidate	AUTO:Flaviflagellibacter%20deserti	Flaviflagellibacter deserti	620:647	...s rhizophilus' PJ23T, Terrihabitans soli IZ6T and [[Flaviflagellibacter deserti]] SYSU D60017T. For strain E22-M8T, the digital DNA...				0	1	0				NCBITaxon:2267266	NCBITaxon:2267266	Flaviflagellibacter deserti	biolink:OrganismTaxon	name	5	in:biolink:subclass_of:kgmicrobe.strain:CGMCC-1.16444|in:biolink:subclass_of:kgmicrobe.strain:NBRC-112958|in:biolink:subclass_of:kgmicrobe.strain:SYSU-D60017|in:biolink:subclass_of:kgmicrobe.strain:bacdive_167868|out:biolink:subclass_of:NCBITaxon:2714869
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:E22-M8T	E22-M8T	34:41; 184:191; 673:680; 1402:1409	Two bacterial strains, designated [[E22-M8T]] and B22-R8T, were isolated from water sample coll...; .... The 16S rRNA gene analysis revealed that strain [[E22-M8T]] was most closely related to members of the genus ...; ...viflagellibacter deserti SYSU D60017T. For strain [[E22-M8T]], the digital DNA-DNA hybridization (dDDH) values ...; ...ased on comprehensive polyphasic analyses, strain [[E22-M8T]] (=CGMCC 1.19205T=KCTC 92346T) is proposed as a no...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:B22-R8T	B22-R8T	46:53; 428:435; 1044:1051; 1526:1533	Two bacterial strains, designated E22-M8T and [[B22-R8T]], were isolated from water sample collected from L...; ...errestris 1APP75-27aT, respectively. While strain [[B22-R8T]] showed the highest similarity to species of the g...; ...gnized species delineation thresholds. For strain [[B22-R8T]], the corresponding dDDH, ANI and AAI values with ...; ... Pseudidiomarina xizangensis sp. nov., and strain [[B22-R8T]] (=CGMCC 1.19187T=KCTC 92343T) as a novel species ...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:BH195T	BH195T	350:356; 770:776	... of 97.38 and 97.39% to Pseudidiomarina halophila [[BH195T]] and Pseudidiomarina terrestris 1APP75-27aT, respe...; ...H) values with its closest relatives P. halophila [[BH195T]] and P. terrestris 1APP75-27aT were 25.7 and 20.1%...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:1APP75-27aT	1APP75-27aT	388:399; 795:806	...a halophila BH195T and Pseudidiomarina terrestris [[1APP75-27aT]], respectively. While strain B22-R8T showed the hi...; ...t relatives P. halophila BH195T and P. terrestris [[1APP75-27aT]] were 25.7 and 20.1%, respectively; the average nu...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:PJ23T	PJ23T	585:590; 1140:1145	..., 96.80 and 96.66% to 'Terrihabitans rhizophilus' [[PJ23T]], Terrihabitans soli IZ6T and Flaviflagellibacter ...; ...alues with its closest relatives 'T. rhizophilus' [[PJ23T]], T. soli IZ6T and F. deserti SYSU D60017T also fe...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:IZ6T	IZ6T	611:615; 1155:1159	...rihabitans rhizophilus' PJ23T, Terrihabitans soli [[IZ6T]] and Flaviflagellibacter deserti SYSU D60017T. For...; ...closest relatives 'T. rhizophilus' PJ23T, T. soli [[IZ6T]] and F. deserti SYSU D60017T also fell below the r...				0	0	1									0	
9	00009-41553856-abstract.txt	41553856	strains	strain	AUTO:SYSU%20D60017T	SYSU D60017T	648:660; 1175:1187	...abitans soli IZ6T and Flaviflagellibacter deserti [[SYSU D60017T]]. For strain E22-M8T, the digital DNA-DNA hybridiz...; .... rhizophilus' PJ23T, T. soli IZ6T and F. deserti [[SYSU D60017T]] also fell below the respective species thresholds...				0	0	1									0	
10	00010-41553838-abstract.txt	41553838	study_taxa	taxon_candidate	AUTO:Dysgonomonas	Dysgonomonas	10:22; 359:371; 541:553; 618:630; 660:672; 721:733; 769:781; 807:819; 1118:1130; 1305:1317	The genus [[Dysgonomonas]], established in 2000 and currently comprising nin...; ...d. In this study, we re-evaluated the taxonomy of [[Dysgonomonas]] using core genome phylogeny, average amino acid i...; ...cs and physiological data revealed that the genus [[Dysgonomonas]] comprises at least three distinct genus-level lin...; ...east three distinct genus-level lineages, and (i) [[Dysgonomonas]] sensu stricto represented by Dysgonomonas gadei, ...; ...and (i) Dysgonomonas sensu stricto represented by [[Dysgonomonas]] gadei, (ii) Indolivaga gen. nov. represented by D...; ...s gadei, (ii) Indolivaga gen. nov. represented by [[Dysgonomonas]] capnocytophagoides and (iii) Pseudodysgonomonas g...; ...y Dysgonomonas capnocytophagoides and (iii) Pseudo[[dysgonomonas]] gen. nov. represented by Dysgonomonas massiliensi...; ...(iii) Pseudodysgonomonas gen. nov. represented by [[Dysgonomonas]] massiliensis are proposed. In addition, two strai...; ...ain MK137_Hg11T represents a novel species within [[Dysgonomonas]], while strain MK137_Hg34T represents a novel spec...; ...Dysgonomonadaceae. We therefore propose the names [[Dysgonomonas]] reticulitermitis sp. nov. (type strain MK137_Hg11...				0	1	0				NCBITaxon:156973	NCBITaxon:156973	Dysgonomonas	biolink:OrganismTaxon	name	13	in:biolink:subclass_of:NCBITaxon:1346286|in:biolink:subclass_of:NCBITaxon:1516126|in:biolink:subclass_of:NCBITaxon:1605892|in:biolink:subclass_of:NCBITaxon:163665|in:biolink:subclass_of:NCBITaxon:45254
10	00010-41553838-abstract.txt	41553838	study_taxa	taxon_candidate	AUTO:Indolivaga	Indolivaga	685:695	...u stricto represented by Dysgonomonas gadei, (ii) [[Indolivaga]] gen. nov. represented by Dysgonomonas capnocytoph...				0	1	0									0	
10	00010-41553838-abstract.txt	41553838	study_taxa	taxon_candidate	AUTO:Pseudodysgonomonas	Pseudodysgonomonas	763:781	...nted by Dysgonomonas capnocytophagoides and (iii) [[Pseudodysgonomonas]] gen. nov. represented by Dysgonomonas massiliensi...				0	1	0									0	
10	00010-41553838-abstract.txt	41553838	study_taxa	taxon_candidate	AUTO:Viscerimonas%20tarda	Viscerimonas tarda	1397:1415	...pe strain MK137_Hg11T=JCM 35194T=DSM 118089T) and [[Viscerimonas tarda]] gen. nov., sp. nov. (type strain MK137_Hg34T=JCM ...				0	1	0									0	
10	00010-41553838-abstract.txt	41553838	strains	strain	AUTO:MK137_Hg11T	MK137_Hg11T	872:883; 1072:1083; 1357:1368	...ssiliensis are proposed. In addition, two strains [[MK137_Hg11T]] and MK137_Hg34T, facultative anaerobic bacteria, ...; ...sis of the collected data, we propose that strain [[MK137_Hg11T]] represents a novel species within Dysgonomonas, w...; ...sgonomonas reticulitermitis sp. nov. (type strain [[MK137_Hg11T]]=JCM 35194T=DSM 118089T) and Viscerimonas tarda ge...				0	0	1									0	
10	00010-41553838-abstract.txt	41553838	strains	strain	AUTO:MK137_Hg34T	MK137_Hg34T	888:899; 1145:1156; 1449:1460	"...roposed. In addition, two strains MK137_Hg11T and [[MK137_Hg34T]], facultative anaerobic bacteria, were isolated fr...; ...a novel species within Dysgonomonas, while strain [[MK137_Hg34T]] represents a novel species belonging to a fourth,...; ...scerimonas tarda gen. nov., sp. nov. (type strain [[MK137_Hg34T]]=JCM 35195T=DSM 118090T).
"				0	0	1									0	
