doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
22	00022-41369690-abstract.txt	41369690	strains	strain	AUTO:KCTC%204376	KCTC 4376	1942:1951	...CTC 4324T) and PAK95 (=MCCC 4K00231=CGMCC 1.62791=[[KCTC 4376]]) represent a novel genus and species within the f...				0	0	1									0	
23	00023-41182829-abstract.txt	41182829	study_taxa	taxon_candidate	AUTO:Pasteurella%20multocida%20subsp.%20septica	Pasteurella multocida subsp. septica	240:276	...hree representative strains to the type strain of [[Pasteurella multocida subsp. septica]] with 95.82%. The highest digital DNA-DNA hybridiz...				0	1	0				NCBITaxon:115545	NCBITaxon:115545	Pasteurella multocida subsp. septica	biolink:OrganismTaxon	name	54	out:biolink:subclass_of:NCBITaxon:747|out:METPO:2000517:mediadive.medium:693|out:biolink:has_phenotype:METPO:1000604|out:biolink:has_phenotype:METPO:1000602|out:biolink:has_phenotype:METPO:1000432
23	00023-41182829-abstract.txt	41182829	study_taxa	taxon_candidate	AUTO:Haemophilus%20felis	Haemophilus felis	401:418	...whole-genome sequence of strain 22721-9-1T was to [[Haemophilus felis]] with 25.0%. The highest average nucleotide identi...				0	1	0				NCBITaxon:123822	NCBITaxon:123822	[Haemophilus] felis	biolink:OrganismTaxon	synonym	27	out:biolink:subclass_of:NCBITaxon:1524964|out:METPO:2000517:mediadive.medium:804|out:biolink:has_phenotype:METPO:1000699|out:biolink:has_phenotype:METPO:1000604|out:biolink:has_phenotype:METPO:1000432
23	00023-41182829-abstract.txt	41182829	study_taxa	taxon_candidate	AUTO:Lonepinella%20koalarum	Lonepinella koalarum	794:814	...ew genus, since the highest identity was found to [[Lonepinella koalarum]] with 83%, well below the upper threshold among ge...				0	1	0				NCBITaxon:53417	NCBITaxon:53417	Lonepinella koalarum	biolink:OrganismTaxon	name	18	out:biolink:subclass_of:NCBITaxon:53416|out:METPO:2000517:mediadive.medium:429|out:METPO:2000517:mediadive.medium:693|out:biolink:has_phenotype:METPO:1000699|out:biolink:has_phenotype:METPO:1000604
23	00023-41182829-abstract.txt	41182829	study_taxa	taxon_candidate	AUTO:Reella%20acinonychis	Reella acinonychis	907:925	...mong genera of 91%. A new genus with one species, [[Reella acinonychis]], is proposed. Production of indole and acid from ...				0	1	0									0	
23	00023-41182829-abstract.txt	41182829	strains	strain	AUTO:22721-9-1T	22721-9-1T	383:393; 481:491; 1371:1381	...redicted from the whole-genome sequence of strain [[22721-9-1T]] was to Haemophilus felis with 25.0%. The highest ...; ...The highest average nucleotide identity of strain [[22721-9-1T]] was also to H. felis with 74.36%, confirming a se...; ...dentification. The G+C content of the type strain [[22721-9-1T]] (=DSM 118580T=CCUG 77953T) is 38.53 mol%, calcula...				0	0	1									0	
23	00023-41182829-abstract.txt	41182829	chemical_utilization_object	chemical	AUTO:indole	indole	954:960	...s, [[Reella acinonychis]], is proposed. Production of [[indole]] and acid from sucrose and dulcitol separate the g...	AUTO:Reella%20acinonychis	Reella acinonychis	produces	1	0	0	METPO:2000202	produces	label	CHEBI:35581	CHEBI:35581|CHEBI:16881	indole	biolink:ChemicalEntity|biolink:SmallMolecule	name	18915	out:biolink:subclass_of:CHEBI:24828|out:biolink:subclass_of:CHEBI:35570|out:biolink:subclass_of:CHEBI:52362|out:biolink:related_to:CHEBI:77746|in:METPO:2000222:kgmicrobe.strain:bacdive_1006
23	00023-41182829-abstract.txt	41182829	chemical_utilization_object	chemical	AUTO:acid	acid	965:969	...cinonychis, is proposed. Production of indole and [[acid]] from sucrose and dulcitol separate the genus from...	AUTO:Reella%20acinonychis	Reella acinonychis	produces	1	0	0	METPO:2000202	produces	label	CHEBI:37527	CHEBI:37527	acid	biolink:ChemicalSubstance|biolink:SmallMolecule	name	3	out:biolink:subclass_of:CHEBI:51086|in:biolink:subclass_of:CHEBI:39141|in:biolink:subclass_of:CHEBI:39143
23	00023-41182829-abstract.txt	41182829	strains	strain	AUTO:DSM%20118580T	DSM 118580T	1384:1395	.... The G+C content of the type strain 22721-9-1T (=[[DSM 118580T]]=CCUG 77953T) is 38.53 mol%, calculated from the w...				0	0	1									0	
23	00023-41182829-abstract.txt	41182829	strains	strain	AUTO:CCUG%2077953T	CCUG 77953T	1396:1407	...ntent of the type strain 22721-9-1T (=DSM 118580T=[[CCUG 77953T]]) is 38.53 mol%, calculated from the whole genome....				0	0	1									0	
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:Methanosuratincola%20petrocarbonis	Methanosuratincola petrocarbonis	1091:1123	...these findings, a new species within a new genus, [[Methanosuratincola petrocarbonis]] gen. nov., sp. nov., is proposed for LWZ-6T (=CCA...				0	1	0				NCBITaxon:3448697	NCBITaxon:3448697	Methanosuratincola petrocarbonis	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:3415501
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:Methanosuratincolaceae	Methanosuratincolaceae	1313:1335	...date class 'Ca. Methanomethylicia' represented by [[Methanosuratincolaceae]] fam. nov. and Methanosuratincolales ord. nov. wit...				0	1	0				NCBITaxon:3415500	NCBITaxon:3415500	Methanosuratincolaceae	biolink:OrganismTaxon	name	4	out:biolink:subclass_of:NCBITaxon:3415499|in:biolink:subclass_of:NCBITaxon:3415501|in:biolink:subclass_of:NCBITaxon:3415502|in:biolink:subclass_of:NCBITaxon:3415503
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:Methanosuratincolales	Methanosuratincolales	1350:1371	"...presented by Methanosuratincolaceae fam. nov. and [[Methanosuratincolales]] ord. nov. within the phylum Thermoproteota.
"				0	1	0				NCBITaxon:3415499	NCBITaxon:3415499	Methanosuratincolales	biolink:OrganismTaxon	name	3	in:biolink:subclass_of:NCBITaxon:2758715|out:biolink:subclass_of:NCBITaxon:3415498|in:biolink:subclass_of:NCBITaxon:3415500
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:Methanosuratincolia	Methanosuratincolia	1222:1241	...AM 1872T=JCM 39528T). In addition, we propose the [[Methanosuratincolia]] class. nov. for candidate class 'Ca. Methanomethy...				0	1	0				NCBITaxon:3415498	NCBITaxon:3415498	Methanosuratincolia	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:NCBITaxon:1915414|in:biolink:subclass_of:NCBITaxon:2268149|out:biolink:subclass_of:NCBITaxon:28889|in:biolink:subclass_of:NCBITaxon:3415499
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:%27Candidatus%20Methanomethylicia%27	'Candidatus Methanomethylicia'	960:990	...hat strain LWZ-6T belonged to the candidate class [['Candidatus Methanomethylicia']], which lacks cultivated representatives. Based on...				0	1	0									0	
24	00024-41313628-abstract.txt	41313628	study_taxa	taxon_candidate	AUTO:Infirmifilum%20lucidum	Infirmifilum lucidum	752:772	...hared 83.54% 16S rRNA gene sequence identity with [[Infirmifilum lucidum]] strain 3507LTT in the class Thermoprotei. Phyloge...				0	1	0				NCBITaxon:2776706	NCBITaxon:2776706	Infirmifilum lucidum	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-15797|in:biolink:subclass_of:kgmicrobe.strain:VKM-B-3376|in:biolink:subclass_of:kgmicrobe.strain:bacdive_176392|out:biolink:subclass_of:NCBITaxon:2856573
24	00024-41313628-abstract.txt	41313628	strains	strain	AUTO:LWZ-6T	LWZ-6T	57:63; 133:139; 448:454; 520:526; 694:700; 921:927; 1161:1167	...robic, thermophilic methanogen, designated strain [[LWZ-6T]], was isolated from the Shengli oil field, China. ...; ...the Shengli oil field, China. The cells of strain [[LWZ-6T]] were non-motile cocci, with a diameter of 0.5-1.0...; ...d glucose were not used as energy sources. Strain [[LWZ-6T]] required yeast extract, acetate or CO2 as carbon ...; ...extract, acetate or CO2 as carbon sources. Strain [[LWZ-6T]] grew at 35-65 °C (optimum 55 °C), pH 5.0-8.0 (opt...; ...1.54 Mbp with a G+C content of 54.42 mol%. Strain [[LWZ-6T]] shared 83.54% 16S rRNA gene sequence identity wit...; ...with phylogenomic analysis, indicated that strain [[LWZ-6T]] belonged to the candidate class 'Candidatus Metha...; ...etrocarbonis gen. nov., sp. nov., is proposed for [[LWZ-6T]] (=CCAM 1872T=JCM 39528T). In addition, we propose...				0	0	1									0	
24	00024-41313628-abstract.txt	41313628	strains	strain	AUTO:3507LTT	3507LTT	780:787	...equence identity with Infirmifilum lucidum strain [[3507LTT]] in the class Thermoprotei. Phylogenetic analysis ...				0	0	1									0	
24	00024-41313628-abstract.txt	41313628	strains	strain	AUTO:CCAM%201872T	CCAM 1872T	1170:1180	...nis gen. nov., sp. nov., is proposed for LWZ-6T (=[[CCAM 1872T]]=JCM 39528T). In addition, we propose the Methanos...				0	0	1									0	
24	00024-41313628-abstract.txt	41313628	strains	strain	AUTO:JCM%2039528T	JCM 39528T	1181:1191	...v., sp. nov., is proposed for LWZ-6T (=CCAM 1872T=[[JCM 39528T]]). In addition, we propose the Methanosuratincolia...				0	0	1									0	
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:methanol	methanol	230:238	...f 0.5-1.0 µm, and formed aggregates. They reduced [[methanol]] and monomethylamine into methane, using H2 as an ...	AUTO:LWZ-6T	LWZ-6T	reduces	1	0	0	METPO:2000017	reduces	label	CHEBI:17790	CHEBI:17790	methanol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	629	out:biolink:subclass_of:CHEBI:134179|out:biolink:subclass_of:CHEBI:15734|out:biolink:subclass_of:CHEBI:50584|out:biolink:subclass_of:CHEBI:64708|out:biolink:related_to:CHEBI:131604
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:monomethylamine	monomethylamine	243:258	... and formed aggregates. They reduced methanol and [[monomethylamine]] into methane, using H2 as an electron donor. Dime...	AUTO:LWZ-6T	LWZ-6T	reduces	1	0	0	METPO:2000017	reduces	label	CHEBI:16830	CHEBI:16830	methylamine	biolink:ChemicalEntity|biolink:SmallMolecule	synonym	79	out:biolink:subclass_of:CHEBI:17062|out:biolink:subclass_of:CHEBI:25274|out:biolink:subclass_of:CHEBI:64708|out:biolink:related_to:CHEBI:75771|out:biolink:has_chemical_role:CHEBI:75771
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:H2	H2	279:281; 352:354	... methanol and monomethylamine into methane, using [[H2]] as an electron donor. Dimethylamine, trimethylami...; .... Dimethylamine, trimethylamine and methanethiol, [[H2]]/CO2, formate, acetate, pyruvate, lactate and gluc...	AUTO:LWZ-6T	LWZ-6T	uses_as_electron_donor	1	0	0	METPO:2000009	uses as electron donor	label	CHEBI:18276	CHEBI:18276	dihydrogen	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	275	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:25362|out:biolink:subclass_of:CHEBI:33260|out:biolink:related_to:CHEBI:15022|out:biolink:has_chemical_role:CHEBI:15022
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:dimethylamine	dimethylamine	304:317	...mine into methane, using H2 as an electron donor. [[Dimethylamine]], trimethylamine and methanethiol, H2/CO2, formate...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:17170	CHEBI:17170|CHEBI:58040	dimethylamine	biolink:ChemicalEntity|biolink:SmallMolecule	name	54	out:biolink:subclass_of:CHEBI:25274|out:biolink:subclass_of:CHEBI:50981|out:biolink:related_to:CHEBI:25212|out:biolink:has_chemical_role:CHEBI:25212|out:biolink:related_to:CHEBI:58040
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:trimethylamine	trimethylamine	319:333	...ne, using H2 as an electron donor. Dimethylamine, [[trimethylamine]] and methanethiol, H2/CO2, formate, acetate, pyruv...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:18139	CHEBI:18139|mediadive.ingredient:1975|CHEBI:58389	trimethylamine	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	66	in:biolink:related_to:CHEBI:15724|out:biolink:subclass_of:CHEBI:25274|out:biolink:subclass_of:CHEBI:32876|out:biolink:related_to:CHEBI:76967|out:biolink:has_chemical_role:CHEBI:76967
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:methanethiol	methanethiol	338:350	...electron donor. Dimethylamine, trimethylamine and [[methanethiol]], H2/CO2, formate, acetate, pyruvate, lactate and ...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:16007	CHEBI:16007	methanethiol	biolink:SmallMolecule	name	73	out:biolink:subclass_of:CHEBI:47908|out:biolink:related_to:CHEBI:75772|out:biolink:related_to:CHEBI:77746|in:biolink:related_to:CHEBI:48563|in:biolink:related_to:CHEBI:74357
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:H2/CO2	H2/CO2	352:358	.... Dimethylamine, trimethylamine and methanethiol, [[H2/CO2]], formate, acetate, pyruvate, lactate and glucose ...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label						0	
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:formate	formate	360:367	...ylamine, trimethylamine and methanethiol, H2/CO2, [[formate]], acetate, pyruvate, lactate and glucose were not ...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:15740	CHEBI:15740|CHEBI:52343	formate	biolink:ChemicalEntity|biolink:SmallMolecule	name	1250	out:biolink:subclass_of:CHEBI:35757|out:biolink:related_to:CHEBI:75772|out:biolink:related_to:CHEBI:77746|out:biolink:related_to:CHEBI:30751|in:biolink:related_to:CHEBI:62965
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:acetate	acetate	369:376; 479:486	...trimethylamine and methanethiol, H2/CO2, formate, [[acetate]], pyruvate, lactate and glucose were not used as e...; ...gy sources. Strain [[LWZ-6T]] required yeast extract, [[acetate]] or CO2 as carbon sources. Strain [[LWZ-6T]] grew at 3...	AUTO:LWZ-6T	LWZ-6T	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label	CHEBI:30089	CHEBI:30089|mediadive.ingredient:1861|CHEBI:47622	acetate	biolink:ChemicalEntity|biolink:SmallMolecule	name	3823	in:biolink:related_to:CHEBI:18172|in:biolink:related_to:CHEBI:18401|in:biolink:related_to:CHEBI:25147|in:biolink:related_to:CHEBI:29805|out:biolink:subclass_of:CHEBI:35757
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:acetate	acetate	369:376; 479:486	...trimethylamine and methanethiol, H2/CO2, formate, [[acetate]], pyruvate, lactate and glucose were not used as e...; ...gy sources. Strain [[LWZ-6T]] required yeast extract, [[acetate]] or CO2 as carbon sources. Strain [[LWZ-6T]] grew at 3...	AUTO:LWZ-6T	LWZ-6T	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:30089	CHEBI:30089|mediadive.ingredient:1861|CHEBI:47622	acetate	biolink:ChemicalEntity|biolink:SmallMolecule	name	3823	in:biolink:related_to:CHEBI:18172|in:biolink:related_to:CHEBI:18401|in:biolink:related_to:CHEBI:25147|in:biolink:related_to:CHEBI:29805|out:biolink:subclass_of:CHEBI:35757
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:pyruvate	pyruvate	378:386	...amine and methanethiol, H2/CO2, formate, acetate, [[pyruvate]], lactate and glucose were not used as energy sour...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:15361	CHEBI:15361	pyruvate	biolink:ChemicalEntity|biolink:SmallMolecule	name	2707	out:biolink:subclass_of:CHEBI:35179|out:biolink:related_to:CHEBI:23357|out:biolink:has_chemical_role:CHEBI:23357|out:biolink:related_to:CHEBI:78675|out:biolink:has_chemical_role:CHEBI:78675
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:lactate	lactate	388:395	...methanethiol, H2/CO2, formate, acetate, pyruvate, [[lactate]] and glucose were not used as energy sources. Stra...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:24996	CHEBI:24996|mediadive.ingredient:1385	lactate	biolink:ChemicalEntity|biolink:SmallMolecule	name	2262	in:biolink:subclass_of:CHEBI:16004|in:biolink:subclass_of:CHEBI:16651|out:biolink:subclass_of:CHEBI:36059|out:biolink:related_to:CHEBI:76971|out:biolink:has_chemical_role:CHEBI:76971
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:glucose	glucose	400:407	..., H2/CO2, formate, acetate, pyruvate, lactate and [[glucose]] were not used as energy sources. Strain [[LWZ-6T]] re...	AUTO:LWZ-6T	LWZ-6T	does_not_use_for_growth	1	0	0	METPO:2000038	does not use for growth	label	CHEBI:17234	CHEBI:17234|CHEBI:42758|CHEBI:4167	glucose	biolink:ChemicalEntity|biolink:SmallMolecule	name	27450	out:biolink:subclass_of:CHEBI:33917|out:biolink:related_to:CHEBI:78675|out:biolink:has_chemical_role:CHEBI:78675|in:biolink:subclass_of:CHEBI:17634|in:METPO:2000006:NCBITaxon:1002795
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:yeast%20extract	yeast extract	464:477	...ot used as energy sources. Strain [[LWZ-6T]] required [[yeast extract]], acetate or CO2 as carbon sources. Strain [[LWZ-6T]] ...	AUTO:LWZ-6T	LWZ-6T	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CAS-RN:8013-01-2	CAS-RN:8013-01-2	Yeast extract	biolink:ChemicalEntity	name	2656	in:biolink:has_part:mediadive.solution:100|in:biolink:has_part:mediadive.solution:1004|in:biolink:has_part:mediadive.solution:1005|in:biolink:has_part:mediadive.solution:101|in:biolink:has_part:mediadive.solution:1025
24	00024-41313628-abstract.txt	41313628	chemical_utilization_object	chemical	AUTO:CO2	CO2	355:358; 490:493	...imethylamine, trimethylamine and methanethiol, H2/[[CO2]], formate, acetate, pyruvate, lactate and glucose ...; ... Strain [[LWZ-6T]] required yeast extract, acetate or [[CO2]] as carbon sources. Strain [[LWZ-6T]] grew at 35-65 °C...	AUTO:LWZ-6T	LWZ-6T	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:16526	CHEBI:16526	carbon dioxide	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	4406	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:23014|out:biolink:subclass_of:CHEBI:64708|out:biolink:related_to:CHEBI:35620|out:biolink:has_chemical_role:CHEBI:35620
25	00025-41236790-abstract.txt	41236790	study_taxa	taxon_candidate	AUTO:Methylobacterium%20synurae	Methylobacterium synurae	1722:1746	...of the genus Methylobacterium, for which the name [[Methylobacterium synurae]] sp. nov. is proposed. The type strain is SyP6RT (...				0	1	0									0	
25	00025-41236790-abstract.txt	41236790	study_taxa	taxon_candidate	AUTO:Methylobacterium%20platani	Methylobacterium platani	503:527	...thylobacterium, showing the highest similarity to [[Methylobacterium platani]] PMB02T (98.9%). Genomic G+C content was 69.6 mol%...				0	1	0				NCBITaxon:427683	NCBITaxon:427683	Methylobacterium platani	biolink:OrganismTaxon	name	21	in:biolink:subclass_of:NCBITaxon:1295136|out:biolink:subclass_of:NCBITaxon:407|out:METPO:2000006:CHEBI:24996|out:METPO:2000006:CHEBI:26986|out:METPO:2000006:CHEBI:28757
25	00025-41236790-abstract.txt	41236790	strains	strain	AUTO:SyP6RT	SyP6RT	74:80; 392:398; 853:859; 1045:1051; 1163:1169; 1638:1644; 1788:1794	"...trictly aerobic and motile rod, designated strain [[SyP6RT]], was isolated from the freshwater alga Synura pet...; ... the 16S rRNA gene sequence indicated that strain [[SyP6RT]] formed a distinct phyletic lineage within the gen...; ...e species delineation thresholds. Notably, strain [[SyP6RT]] possesses biosynthetic genes for B vitamins, incl...; ...ical role as a vitamin-supplying symbiont. Strain [[SyP6RT]] was oxidase-positive and catalase-negative, growi...; ... at 30 °C and pH 7.0 and 0.25% (w/v) NaCl. Strain [[SyP6RT]] possessed ubiquinone-10 as the sole respiratory q...; ... aminolipid. Based on polyphasic evidence, strain [[SyP6RT]] represents a novel species of the genus Methyloba...; ... synurae sp. nov. is proposed. The type strain is [[SyP6RT]] (=KACC 19923T=JCM 33308T).
"				0	0	1									0	
25	00025-41236790-abstract.txt	41236790	strains	strain	AUTO:PMB02T	PMB02T	528:534	...he highest similarity to Methylobacterium platani [[PMB02T]] (98.9%). Genomic G+C content was 69.6 mol%, and p...				0	0	1									0	
25	00025-41236790-abstract.txt	41236790	strains	strain	AUTO:KACC%2019923T	KACC 19923T	1797:1808	"...sp. nov. is proposed. The type strain is SyP6RT (=[[KACC 19923T]]=JCM 33308T).
"				0	0	1									0	
25	00025-41236790-abstract.txt	41236790	strains	strain	AUTO:JCM%2033308T	JCM 33308T	1809:1819	"...proposed. The type strain is SyP6RT (=KACC 19923T=[[JCM 33308T]]).
"				0	0	1									0	
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:thiamine	thiamine	915:923	...sses biosynthetic genes for B vitamins, including [[thiamine]], riboflavin, pantothenate and folate, highlightin...	AUTO:SyP6RT	SyP6RT	produces	1	0	0	METPO:2000202	produces	label	CHEBI:26948	CHEBI:26948|CHEBI:18385|CHEBI:33283	thiamine	biolink:ChemicalEntity|biolink:SmallMolecule	name	59	out:biolink:subclass_of:CHEBI:38338|out:biolink:subclass_of:CHEBI:63048|out:biolink:subclass_of:CHEBI:75769|in:METPO:2000012:kgmicrobe.strain:bacdive_167386|in:METPO:2000002:kgmicrobe.strain:bacdive_168411
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:riboflavin	riboflavin	925:935	...nthetic genes for B vitamins, including thiamine, [[riboflavin]], pantothenate and folate, highlighting its potent...	AUTO:SyP6RT	SyP6RT	produces	1	0	0	METPO:2000202	produces	label	CHEBI:17015	CHEBI:17015|CHEBI:57986	riboflavin	biolink:ChemicalEntity|biolink:SmallMolecule	name	295	out:biolink:subclass_of:CHEBI:176838|out:biolink:subclass_of:CHEBI:30527|out:biolink:related_to:CHEBI:22586|out:biolink:has_chemical_role:CHEBI:22586|out:biolink:related_to:CHEBI:23357
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:pantothenate	pantothenate	937:949	...s for B vitamins, including thiamine, riboflavin, [[pantothenate]] and folate, highlighting its potential ecological...	AUTO:SyP6RT	SyP6RT	produces	1	0	0	METPO:2000202	produces	label	CHEBI:16454	CHEBI:16454|mediadive.ingredient:448|CHEBI:29032	pantothenate	biolink:ChemicalSubstance|biolink:SmallMolecule	name	6	out:biolink:subclass_of:CHEBI:35757|out:biolink:related_to:CHEBI:84735|out:biolink:related_to:CHEBI:7916|in:biolink:subclass_of:CHEBI:29032|in:biolink:related_to:CHEBI:7916
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:folate	folate	954:960	... including thiamine, riboflavin, pantothenate and [[folate]], highlighting its potential ecological role as a ...	AUTO:SyP6RT	SyP6RT	produces	1	0	0	METPO:2000202	produces	label	CHEBI:62501	CHEBI:62501|CHEBI:27470|CHEBI:37445|CHEBI:67011	folate	biolink:ChemicalEntity|biolink:SmallMolecule	name	27	out:biolink:subclass_of:CHEBI:28965|out:biolink:subclass_of:CHEBI:67011|out:biolink:related_to:CHEBI:75772|out:biolink:related_to:CHEBI:27470|in:METPO:2000045:kgmicrobe.strain:bacdive_1757
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	1150:1154	...ing optimally at 30 °C and pH 7.0 and 0.25% (w/v) [[NaCl]]. Strain [[SyP6RT]] possessed ubiquinone-10 as the sol...	AUTO:SyP6RT	SyP6RT	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
25	00025-41236790-abstract.txt	41236790	chemical_utilization_object	chemical	AUTO:oxygen	oxygen			AUTO:SyP6RT	SyP6RT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:15379	CHEBI:15379|CHEBI:25805	dioxygen	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	11447	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:25362|out:biolink:subclass_of:CHEBI:33263|out:biolink:related_to:CHEBI:27027|out:biolink:related_to:CHEBI:33284
26	00026-41263815-abstract.txt	41263815	study_taxa	taxon_candidate	AUTO:Puribacter%20membranae	Puribacter membranae	1235:1255	...hese strains represent a novel genus and species, [[Puribacter membranae]] gen. nov., sp. nov. (type strain HTMS3T=NBRC 1173...				0	1	0									0	
26	00026-41263815-abstract.txt	41263815	strains	strain	AUTO:HTMS2	HTMS2	74:79	...e, non-spore-forming, non-motile rods, designated [[HTMS2]] and HTMS3T, were isolated from a biofilm on the m...				0	0	1									0	
26	00026-41263815-abstract.txt	41263815	strains	strain	AUTO:HTMS3T	HTMS3T	84:90; 1289:1295	"...re-forming, non-motile rods, designated HTMS2 and [[HTMS3T]], were isolated from a biofilm on the membrane of ...; ...bacter membranae gen. nov., sp. nov. (type strain [[HTMS3T]]=NBRC 117344T=LMG 34133T).
"				0	0	1									0	
26	00026-41263815-abstract.txt	41263815	chemical_utilization_object	chemical	AUTO:nitrate	nitrate	813:820	...rains are catalase- and oxidase-positive, reduced [[nitrate]] and utilized various carbohydrates but not N-acet...	AUTO:HTMS2	HTMS2	reduces	1	0	0	METPO:2000017	reduces	label	CHEBI:17632	CHEBI:17632	nitrate	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	25573	out:biolink:subclass_of:CHEBI:33458|out:biolink:subclass_of:CHEBI:62764|out:biolink:subclass_of:CHEBI:79389|out:biolink:related_to:CHEBI:48107|in:METPO:2000019:kgmicrobe.strain:bacdive_1006
26	00026-41263815-abstract.txt	41263815	chemical_utilization_object	chemical	AUTO:nitrate	nitrate	813:820	...rains are catalase- and oxidase-positive, reduced [[nitrate]] and utilized various carbohydrates but not N-acet...	AUTO:HTMS3T	HTMS3T	reduces	1	0	0	METPO:2000017	reduces	label	CHEBI:17632	CHEBI:17632	nitrate	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	25573	out:biolink:subclass_of:CHEBI:33458|out:biolink:subclass_of:CHEBI:62764|out:biolink:subclass_of:CHEBI:79389|out:biolink:related_to:CHEBI:48107|in:METPO:2000019:kgmicrobe.strain:bacdive_1006
